,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
28425,2016-04-15 21:00:00-05,1.0711333333333333,70.98,0.04,4.62,-2.24812,1
28436,2016-04-15 22:00:00-05,0.5886,69.28,0.13,4.57,-2.2483,1
28447,2016-04-15 23:00:00-05,0.42195,67.97,0.71,5.61,-2.37879,1
28458,2016-04-16 00:00:00-05,0.42555,66.71,0.37,5.52,-1.88038,0
28469,2016-04-16 01:00:00-05,0.4667,65.91,0.64,5.33,-1.93702,0
28480,2016-04-16 02:00:00-05,0.4357333333333333,65.03,0.9,5.07,-1.8237400000000001,0
28491,2016-04-16 03:00:00-05,0.4499166666666666,64.11,0.92,4.95,-2.15224,0
28502,2016-04-16 04:00:00-05,0.4398,64.14,0.84,5.47,-2.01065,0
28513,2016-04-16 05:00:00-05,0.4536,63.79,0.41,5.46,-2.10698,0
28524,2016-04-16 06:00:00-05,0.47625,64.09,0.75,5.13,-1.69914,0
28535,2016-04-16 07:00:00-05,1.131233333333333,64.34,0.6,4.98,20.9221,0
28546,2016-04-16 08:00:00-05,0.8127166666666666,65.33,0.57,5.43,219.928,0
28557,2016-04-16 09:00:00-05,1.3959333333333332,66.69,0.99,5.37,94.0733,0
28568,2016-04-16 10:00:00-05,2.3360166666666666,67.92,0.95,6.06,313.487,0
28579,2016-04-16 11:00:00-05,3.123666666666667,68.21,0.99,6.35,338.44199999999995,0
28590,2016-04-16 12:00:00-05,1.4419666666666668,69.58,0.94,5.93,468.58099999999996,0
28601,2016-04-16 13:00:00-05,1.0834833333333331,71.69,0.79,6.27,412.98699999999997,0
28612,2016-04-16 14:00:00-05,0.75275,73.24,0.8,6.5,595.689,0
28623,2016-04-16 15:00:00-05,2.542616666666667,73.34,0.47,6.81,285.9,0
28634,2016-04-16 16:00:00-05,1.3949333333333331,74.4,0.43,7.62,269.59,0
28645,2016-04-16 17:00:00-05,2.2671,73.4,0.43,7.61,375.787,0
28656,2016-04-16 18:00:00-05,1.7218666666666669,73.11,0.54,8.1,128.10299999999998,0
28667,2016-04-16 19:00:00-05,1.2833666666666668,72.07,0.62,7.8,-0.02264,0
28678,2016-04-16 20:00:00-05,1.3001166666666668,71.59,0.87,8.04,-2.47381,0
28689,2016-04-16 21:00:00-05,1.2358333333333331,70.89,1.0,8.94,-2.7177,0
28700,2016-04-16 22:00:00-05,0.60045,70.23,1.0,8.94,-2.37832,0
28711,2016-04-16 23:00:00-05,0.5405333333333332,69.96,1.0,9.54,-2.37839,0
28722,2016-04-17 00:00:00-05,0.42381666666666656,69.4,0.97,7.54,-2.37859,0
28733,2016-04-17 01:00:00-05,0.4214333333333333,69.0,1.0,7.52,-2.37878,0
28744,2016-04-17 02:00:00-05,0.5518666666666666,68.87,0.98,7.1,-1.8124200000000001,0
28755,2016-04-17 03:00:00-05,0.4549333333333333,68.56,0.95,6.94,-2.07295,0
28766,2016-04-17 04:00:00-05,0.4427833333333333,68.65,0.94,6.51,-2.71862,0
28777,2016-04-17 05:00:00-05,0.42476666666666657,68.2,0.95,5.83,-2.0276099999999997,0
28788,2016-04-17 06:00:00-05,0.4619666666666666,68.55,0.98,5.17,-2.29913,0
28799,2016-04-17 07:00:00-05,1.1805,68.8,1.0,4.83,34.4909,0
28810,2016-04-17 08:00:00-05,0.8205,69.43,0.98,4.27,42.2774,0
28821,2016-04-17 09:00:00-05,1.5757166666666669,70.18,0.83,3.92,220.84799999999998,0
28832,2016-04-17 10:00:00-05,2.365266666666667,71.55,0.76,3.9,294.003,0
28843,2016-04-17 11:00:00-05,3.1100166666666667,73.52,0.53,4.8,489.781,0
28854,2016-04-17 12:00:00-05,0.9345333333333332,74.74,0.55,5.14,983.716,0
28865,2016-04-17 13:00:00-05,1.64715,74.48,0.65,6.19,897.951,0
28876,2016-04-17 14:00:00-05,1.3920833333333331,72.04,0.52,6.35,869.237,0
28887,2016-04-17 15:00:00-05,1.4724333333333333,71.2,0.67,6.63,751.77,0
28898,2016-04-17 16:00:00-05,1.4961,70.43,0.82,4.21,577.0269999999999,0
28909,2016-04-17 17:00:00-05,1.4960666666666669,68.81,0.97,3.69,270.249,0
28920,2016-04-17 18:00:00-05,1.5872666666666668,67.74,0.51,3.5,120.37899999999999,0
28931,2016-04-17 19:00:00-05,1.31815,66.66,0.78,3.69,6.41619,0
28942,2016-04-17 20:00:00-05,1.2229333333333332,66.64,0.99,3.62,-2.3771299999999997,0
28953,2016-04-17 21:00:00-05,0.9876833333333332,67.13,0.96,3.33,-2.3775,0
28964,2016-04-17 22:00:00-05,0.6108166666666666,67.6,0.78,4.49,-2.24765,0
28975,2016-04-17 23:00:00-05,0.43086666666666656,67.76,0.98,2.75,-2.37799,0
28986,2016-04-18 00:00:00-05,0.4383166666666666,67.66,0.95,2.39,-2.37799,1
28997,2016-04-18 01:00:00-05,0.44346666666666656,68.31,0.95,2.12,-1.6985599999999998,1
29008,2016-04-18 02:00:00-05,0.44215,67.65,0.98,2.88,-2.49689,1
29019,2016-04-18 03:00:00-05,0.4341,67.41,0.57,2.42,-2.7177,1
29030,2016-04-18 04:00:00-05,0.4299,66.57,0.77,2.74,-3.39713,1
29041,2016-04-18 05:00:00-05,0.4263,65.8,0.57,3.58,-2.3784,1
29052,2016-04-18 06:00:00-05,0.47495,65.06,0.98,4.55,-2.48033,1
29063,2016-04-18 07:00:00-05,0.8888833333333331,64.96,0.93,4.06,35.2475,1
29074,2016-04-18 08:00:00-05,1.3658333333333332,65.6,0.83,2.84,169.55700000000002,1
29085,2016-04-18 09:00:00-05,1.2092333333333332,65.82,0.59,4.89,192.562,1
29096,2016-04-18 10:00:00-05,1.8585,66.1,0.55,1.67,494.908,1
29107,2016-04-18 11:00:00-05,2.8541833333333333,67.01,0.93,4.05,909.558,1
29118,2016-04-18 12:00:00-05,1.5638666666666667,67.76,0.82,4.27,577.314,1
29129,2016-04-18 13:00:00-05,1.3180333333333332,68.9,0.75,4.8,207.55900000000003,1
29140,2016-04-18 14:00:00-05,3.2982,70.11,0.95,4.26,389.21,1
29151,2016-04-18 15:00:00-05,5.230416666666667,73.19,0.77,3.53,316.573,1
29162,2016-04-18 16:00:00-05,3.5235166666666666,73.81,0.77,3.83,597.262,1
29173,2016-04-18 17:00:00-05,3.1776,72.38,0.7,2.98,157.65200000000002,1
29184,2016-04-18 18:00:00-05,2.373183333333333,70.16,0.44,3.63,2.53471,1
29195,2016-04-18 19:00:00-05,1.9841666666666669,69.07,0.4,4.09,-1.2173399999999999,1
29206,2016-04-18 20:00:00-05,1.44545,66.99,0.24,3.1,-2.3055,1
29217,2016-04-18 21:00:00-05,1.1710833333333333,66.33,0.31,3.8,-2.70181,1
29228,2016-04-18 22:00:00-05,0.50475,65.08,0.31,1.72,-2.37883,1
29239,2016-04-18 23:00:00-05,0.4534833333333333,64.19,0.33,0.78,-2.71869,1
29250,2016-04-19 00:00:00-05,0.5639,65.03,0.66,1.66,-2.71904,1
29261,2016-04-19 01:00:00-05,0.4872833333333332,64.91,0.83,1.25,-3.14394,1
29272,2016-04-19 02:00:00-05,0.4574166666666666,64.81,0.62,1.22,-2.71945,1
29283,2016-04-19 03:00:00-05,0.4731833333333332,64.14,0.3,0.78,-2.7195400000000003,1
29294,2016-04-19 04:00:00-05,0.4519666666666666,63.51,0.27,1.35,-2.71955,1
29305,2016-04-19 05:00:00-05,0.4011,63.32,0.57,1.27,-2.3004,1
29316,2016-04-19 06:00:00-05,0.468,63.77,0.82,2.21,-2.13603,1
29327,2016-04-19 07:00:00-05,0.9076,63.72,0.97,2.64,64.6742,1
29338,2016-04-19 08:00:00-05,1.1086833333333332,64.55,0.95,2.14,312.395,1
29349,2016-04-19 09:00:00-05,1.05195,65.55,0.91,3.25,630.8530000000001,1
29360,2016-04-19 10:00:00-05,2.1275666666666666,66.71,0.88,3.07,875.852,1
29371,2016-04-19 11:00:00-05,3.0175,68.5,0.87,2.17,1015.51,1
29382,2016-04-19 12:00:00-05,2.3965,70.98,0.89,2.56,919.687,1
29393,2016-04-19 13:00:00-05,3.16995,73.91,0.65,2.03,1007.07,1
29404,2016-04-19 14:00:00-05,3.6683666666666666,74.95,0.63,2.84,943.691,1
29415,2016-04-19 15:00:00-05,4.389316666666667,76.79,0.71,3.41,807.35,1
29426,2016-04-19 16:00:00-05,3.4236666666666666,77.49,0.55,3.44,299.64,1
29437,2016-04-19 17:00:00-05,1.6568166666666668,76.72,0.51,4.09,139.85399999999998,1
29448,2016-04-19 18:00:00-05,1.3312666666666668,76.79,0.45,3.51,239.917,1
29459,2016-04-19 19:00:00-05,1.3229833333333332,75.73,0.3,3.37,-1.6749,1
29470,2016-04-19 20:00:00-05,1.3478166666666669,73.69,0.49,2.0,-3.3903300000000005,1
29481,2016-04-19 21:00:00-05,1.0961666666666667,71.82,0.66,0.95,-3.2725299999999997,1
29492,2016-04-19 22:00:00-05,0.6240333333333332,70.32,0.36,1.14,-3.3864099999999997,1
29503,2016-04-19 23:00:00-05,0.4825666666666666,69.19,0.34,1.63,-2.71862,1
29514,2016-04-20 00:00:00-05,0.4721,67.88,0.4,2.91,-3.05845,1
29525,2016-04-20 01:00:00-05,0.4703833333333332,67.25,0.57,2.62,-2.37885,1
29536,2016-04-20 02:00:00-05,0.4852833333333332,67.09,0.57,2.52,-2.37912,1
29547,2016-04-20 03:00:00-05,0.4791,67.11,0.41,1.95,-3.3422,1
29558,2016-04-20 04:00:00-05,0.46735,66.64,0.47,2.66,-2.72475,1
29569,2016-04-20 05:00:00-05,0.4799,66.2,0.57,2.99,-2.71922,1
29580,2016-04-20 06:00:00-05,0.5117666666666666,65.96,0.75,1.17,-1.0197,1
29591,2016-04-20 07:00:00-05,0.8868666666666666,64.54,0.75,2.42,134.958,1
29602,2016-04-20 08:00:00-05,0.8804333333333331,63.47,0.76,2.96,320.942,1
29613,2016-04-20 09:00:00-05,1.67885,64.3,0.78,2.73,229.71099999999998,1
29624,2016-04-20 10:00:00-05,2.453666666666667,65.44,0.75,3.84,270.005,1
29635,2016-04-20 11:00:00-05,3.245166666666667,67.04,0.73,2.71,860.459,1
29646,2016-04-20 12:00:00-05,1.9580166666666667,69.53,0.58,3.01,1207.76,1
29657,2016-04-20 13:00:00-05,1.072466666666667,71.87,0.55,2.9,1081.62,1
29668,2016-04-20 14:00:00-05,1.2673,74.59,0.46,2.01,1018.57,1
29679,2016-04-20 15:00:00-05,3.625733333333333,76.5,0.39,2.45,883.6669999999999,1
29690,2016-04-20 16:00:00-05,5.178266666666667,77.85,0.34,3.2,663.311,1
29701,2016-04-20 17:00:00-05,4.1249666666666664,77.98,0.37,3.03,173.84599999999998,1
29712,2016-04-20 18:00:00-05,5.03295,77.5,0.41,3.53,59.463,1
29723,2016-04-20 19:00:00-05,1.2615833333333333,75.69,0.24,4.4,-1.06961,1
29734,2016-04-20 20:00:00-05,1.24825,73.15,0.18,3.67,-2.71712,1
29745,2016-04-20 21:00:00-05,0.7453666666666666,71.0,0.19,3.72,-2.71769,1
29756,2016-04-20 22:00:00-05,0.4698,69.55,0.49,3.87,-2.71813,1
29767,2016-04-20 23:00:00-05,0.44896666666666657,68.01,0.49,2.67,-2.37878,1
29778,2016-04-21 00:00:00-05,0.4555666666666666,66.74,0.27,2.44,-2.3957900000000003,1
29789,2016-04-21 01:00:00-05,0.5775833333333332,65.69,0.19,2.01,-1.54075,1
29800,2016-04-21 02:00:00-05,0.49135,64.67,0.31,1.78,-2.3790299999999998,1
29811,2016-04-21 03:00:00-05,0.4715166666666666,64.61,0.37,2.22,-2.71905,1
29822,2016-04-21 04:00:00-05,0.4803,64.46,0.33,2.12,-3.3422099999999997,1
29833,2016-04-21 05:00:00-05,0.6631333333333332,64.42,0.49,1.72,-2.5775,1
29844,2016-04-21 06:00:00-05,1.3182666666666667,64.52,0.6,1.1,-1.0423200000000001,1
29855,2016-04-21 07:00:00-05,0.64435,63.56,0.53,4.32,136.498,1
29866,2016-04-21 08:00:00-05,0.60325,62.71,0.54,4.34,241.99200000000002,1
29877,2016-04-21 09:00:00-05,0.5958666666666665,64.33,0.34,4.14,165.955,1
29888,2016-04-21 10:00:00-05,1.7876666666666667,65.79,0.29,2.74,834.763,1
29899,2016-04-21 11:00:00-05,2.3079,66.93,0.27,0.66,935.7280000000001,1
29910,2016-04-21 12:00:00-05,0.5783666666666666,68.15,0.2,0.53,561.985,1
29921,2016-04-21 13:00:00-05,0.5741,70.73,0.16,1.64,634.519,1
29932,2016-04-21 14:00:00-05,0.58855,74.95,0.15,3.52,1004.92,1
29943,2016-04-21 15:00:00-05,0.5762666666666666,78.48,0.16,3.69,935.449,1
29954,2016-04-21 16:00:00-05,0.5690833333333332,79.95,0.15,3.84,170.373,1
29965,2016-04-21 17:00:00-05,0.5383,80.07,0.16,4.56,381.001,1
29976,2016-04-21 18:00:00-05,0.63575,78.97,0.16,4.66,155.689,1
29987,2016-04-21 19:00:00-05,0.4318333333333333,76.64,0.3,4.7,0.033951,1
29998,2016-04-21 20:00:00-05,0.4153,73.64,0.45,3.87,-2.7170400000000003,1
30009,2016-04-21 21:00:00-05,0.4206833333333333,71.36,0.68,2.93,-2.6327599999999998,1
30020,2016-04-21 22:00:00-05,0.4086166666666666,69.41,0.67,2.57,-2.71798,1
30031,2016-04-21 23:00:00-05,0.4099333333333333,66.93,0.38,1.99,-2.84882,1
30042,2016-04-22 00:00:00-05,0.42636666666666656,64.6,0.0,1.5,-2.8488900000000004,1
30053,2016-04-22 01:00:00-05,0.4212166666666666,63.04,0.0,1.13,-2.71905,1
30064,2016-04-22 02:00:00-05,0.41751666666666654,62.23,0.0,2.72,-2.72487,1
30075,2016-04-22 03:00:00-05,0.4260333333333333,60.95,0.0,2.82,-2.37957,1
30086,2016-04-22 04:00:00-05,0.3959333333333333,60.54,0.01,2.5,-1.98275,1
30097,2016-04-22 05:00:00-05,0.411,59.33,0.02,2.48,-2.52651,1
30108,2016-04-22 06:00:00-05,0.4529166666666666,58.3,0.02,2.49,-1.27473,1
30119,2016-04-22 07:00:00-05,0.5723,57.55,0.04,2.11,65.0497,1
30130,2016-04-22 08:00:00-05,0.5833,60.14,0.03,2.65,145.957,1
30141,2016-04-22 09:00:00-05,0.5783,66.45,0.02,2.57,629.752,1
30152,2016-04-22 10:00:00-05,1.7899,71.51,0.02,1.9,883.796,1
30163,2016-04-22 11:00:00-05,2.4059166666666667,75.24,0.02,2.61,993.6619999999999,1
30174,2016-04-22 12:00:00-05,0.6032166666666666,78.02,0.02,3.64,1162.25,1
30185,2016-04-22 13:00:00-05,0.5594833333333332,79.58,0.02,4.1,296.101,1
30196,2016-04-22 14:00:00-05,0.5258,80.12,0.02,3.6,249.85299999999998,1
30207,2016-04-22 15:00:00-05,0.5153833333333332,80.86,0.04,3.09,224.66,1
30218,2016-04-22 16:00:00-05,0.5234333333333332,81.01,0.16,4.39,607.755,1
30229,2016-04-22 17:00:00-05,0.53675,81.13,0.15,3.81,194.66400000000002,1
30240,2016-04-22 18:00:00-05,0.5206666666666666,79.72,0.13,4.23,70.7323,1
30251,2016-04-22 19:00:00-05,0.3548666666666666,77.5,0.01,4.24,-0.684891,1
30262,2016-04-22 20:00:00-05,0.3805833333333333,73.85,0.0,3.14,-2.71769,1
30273,2016-04-22 21:00:00-05,0.38226666666666653,69.96,0.0,1.93,-2.71817,1
30284,2016-04-22 22:00:00-05,0.3638,66.84,0.0,1.56,-2.71862,1
30295,2016-04-22 23:00:00-05,0.3671,64.37,0.0,1.03,-2.71862,1
30306,2016-04-23 00:00:00-05,0.40265,63.23,0.02,2.11,-2.71881,0
30317,2016-04-23 01:00:00-05,0.4055833333333333,62.04,0.04,1.49,-2.71904,0
30328,2016-04-23 02:00:00-05,0.42141666666666655,60.17,0.06,1.22,-2.71908,0
30339,2016-04-23 03:00:00-05,0.4153333333333333,59.82,0.08,1.03,-2.9404,0
30350,2016-04-23 04:00:00-05,0.3917,58.91,0.04,0.8,-2.88385,0
30361,2016-04-23 05:00:00-05,0.4907666666666666,57.14,0.08,0.6,-2.71958,0
30372,2016-04-23 06:00:00-05,0.4775833333333332,56.17,0.11,0.32,0.254971,0
30383,2016-04-23 07:00:00-05,0.6006333333333332,55.71,0.12,0.81,165.838,0
30394,2016-04-23 08:00:00-05,0.5929166666666666,58.18,0.13,0.7,390.11,0
30405,2016-04-23 09:00:00-05,0.5651833333333331,65.97,0.12,1.76,356.38199999999995,0
30416,2016-04-23 10:00:00-05,1.7817333333333332,70.92,0.11,1.6,873.238,0
30427,2016-04-23 11:00:00-05,2.35285,74.64,0.12,2.71,1050.79,0
30438,2016-04-23 12:00:00-05,0.5601833333333333,77.1,0.13,2.91,1063.58,0
30449,2016-04-23 13:00:00-05,0.5473,78.24,0.15,2.89,697.8919999999999,0
30460,2016-04-23 14:00:00-05,0.52515,79.13,0.19,3.85,761.153,0
30471,2016-04-23 15:00:00-05,0.5342833333333332,80.11,0.23,4.06,409.10400000000004,0
30482,2016-04-23 16:00:00-05,0.5385666666666666,80.22,0.26,4.08,583.5419999999999,0
30493,2016-04-23 17:00:00-05,0.53145,80.18,0.29,3.99,65.9741,0
30504,2016-04-23 18:00:00-05,0.5230333333333332,79.58,0.31,4.06,23.0641,0
30515,2016-04-23 19:00:00-05,0.3664666666666666,77.7,0.25,3.99,-1.69839,0
30526,2016-04-23 20:00:00-05,0.3783833333333333,74.63,0.08,3.81,-3.92935,0
30537,2016-04-23 21:00:00-05,0.4890666666666666,71.71,0.04,2.96,-1.6991,0
30548,2016-04-23 22:00:00-05,0.3773,69.25,0.1,3.31,-1.69966,0
30559,2016-04-23 23:00:00-05,0.43715,67.89,0.03,3.35,-2.1813700000000003,0
30570,2016-04-24 00:00:00-05,0.41271666666666657,66.47,0.29,5.01,-2.3796,0
30581,2016-04-24 01:00:00-05,0.3884333333333333,65.92,0.35,5.58,-2.3796,0
30592,2016-04-24 02:00:00-05,0.42576666666666657,64.95,0.37,4.99,-1.6997099999999998,0
30603,2016-04-24 03:00:00-05,0.40381666666666655,64.03,0.38,4.44,-2.26662,0
30614,2016-04-24 04:00:00-05,0.40741666666666654,63.09,0.39,3.93,-2.3801200000000002,0
30625,2016-04-24 05:00:00-05,0.40836666666666654,62.21,0.46,3.41,-2.32928,0
30636,2016-04-24 06:00:00-05,0.44265,62.18,0.54,2.81,-2.12501,0
30647,2016-04-24 07:00:00-05,0.5985166666666666,62.21,0.59,3.09,155.385,0
30657,2016-04-24 08:00:00-05,0.5864166666666666,63.19,0.57,3.5,192.465,0
30667,2016-04-24 09:00:00-05,0.5686166666666665,66.86,0.49,6.24,454.27099999999996,0
30677,2016-04-24 10:00:00-05,1.8295666666666668,70.9,0.54,7.32,691.329,0
30687,2016-04-24 11:00:00-05,2.338833333333333,71.53,0.68,8.28,877.691,0
30697,2016-04-24 12:00:00-05,0.5757,72.31,0.93,8.08,402.241,0
30707,2016-04-24 13:00:00-05,0.5570666666666666,74.0,0.76,7.7,421.95599999999996,0
30717,2016-04-24 14:00:00-05,0.5215166666666666,76.36,0.53,7.87,1029.33,0
30727,2016-04-24 15:00:00-05,0.53595,75.6,0.47,7.61,533.696,0
30737,2016-04-24 16:00:00-05,0.5442333333333332,76.27,0.4,7.57,370.12,0
30747,2016-04-24 17:00:00-05,0.6142333333333332,76.2,0.43,7.9,192.426,0
30757,2016-04-24 18:00:00-05,0.5420833333333333,75.96,0.54,7.92,151.73,0
30767,2016-04-24 19:00:00-05,0.36815,74.75,0.45,7.09,2.5857099999999997,0
30777,2016-04-24 20:00:00-05,0.3736,72.81,0.54,5.98,-2.7168200000000002,0
30787,2016-04-24 21:00:00-05,0.36838333333333323,70.9,0.54,5.41,-2.71767,0
30797,2016-04-24 22:00:00-05,0.3803166666666665,69.06,0.43,5.88,-2.71781,0
30807,2016-04-24 23:00:00-05,0.3802,68.62,0.76,5.97,-2.7181599999999997,0
30817,2016-04-25 00:00:00-05,0.3462166666666666,69.08,0.87,7.65,-1.6991,1
30827,2016-04-25 01:00:00-05,0.38065,69.16,0.93,7.77,-1.85192,1
30837,2016-04-25 02:00:00-05,0.3716833333333333,69.43,0.71,7.51,-1.8631099999999998,1
30847,2016-04-25 03:00:00-05,0.35485,69.42,0.63,6.91,-2.71844,1
30857,2016-04-25 04:00:00-05,0.3811333333333333,69.39,0.7,6.57,-2.71862,1
30867,2016-04-25 05:00:00-05,0.3649333333333333,69.42,0.82,5.99,-2.71862,1
30877,2016-04-25 06:00:00-05,0.41195,69.35,0.87,5.69,0.94019,1
30887,2016-04-25 07:00:00-05,0.55515,69.6,0.9,5.84,82.2244,1
30897,2016-04-25 08:00:00-05,0.5457833333333332,70.16,0.89,6.38,308.827,1
30907,2016-04-25 09:00:00-05,0.5381,71.85,0.88,7.43,608.74,1
30917,2016-04-25 10:00:00-05,1.7971,73.85,0.83,8.16,800.457,1
30927,2016-04-25 11:00:00-05,2.400266666666667,76.12,0.71,8.51,928.148,1
30937,2016-04-25 12:00:00-05,0.5564833333333332,78.83,0.84,8.76,978.0210000000001,1
30947,2016-04-25 13:00:00-05,0.5226833333333332,81.61,0.84,9.02,997.809,1
30957,2016-04-25 14:00:00-05,0.5400666666666666,83.45,0.63,8.44,931.232,1
30967,2016-04-25 15:00:00-05,0.53405,84.91,0.56,8.58,789.66,1
30977,2016-04-25 16:00:00-05,0.5425166666666666,85.48,0.49,8.85,623.655,1
30987,2016-04-25 17:00:00-05,0.54505,85.76,0.5,8.43,395.86400000000003,1
30997,2016-04-25 18:00:00-05,0.4727833333333332,85.02,0.47,7.93,161.57299999999998,1
31007,2016-04-25 19:00:00-05,0.3662,83.28,0.54,8.13,2.47792,1
31017,2016-04-25 20:00:00-05,0.37661666666666654,80.91,0.57,9.38,-2.24127,1
31027,2016-04-25 21:00:00-05,0.37066666666666653,78.29,0.43,8.39,-2.33793,1
31037,2016-04-25 22:00:00-05,0.3773333333333333,76.1,0.9,8.32,-2.0495900000000002,1
31047,2016-04-25 23:00:00-05,0.3874,74.93,0.78,9.66,-1.8627599999999997,1
31057,2016-04-26 00:00:00-05,0.3542166666666666,74.05,0.81,6.75,-1.87408,1
31067,2016-04-26 01:00:00-05,0.37056666666666654,73.83,0.88,6.5,-1.7098900000000001,1
31077,2016-04-26 02:00:00-05,0.38445,73.14,0.44,6.12,-2.35534,1
31087,2016-04-26 03:00:00-05,0.3908,72.38,0.58,6.27,-2.32137,1
31097,2016-04-26 04:00:00-05,0.4626333333333332,72.0,0.55,6.35,-2.71785,1
31107,2016-04-26 05:00:00-05,0.38076666666666653,71.28,0.92,6.2,-2.5312900000000003,1
31117,2016-04-26 06:00:00-05,0.4166,71.43,0.47,5.96,-1.01931,1
31127,2016-04-26 07:00:00-05,0.5515833333333332,71.32,0.4,5.0,74.5277,1
31137,2016-04-26 08:00:00-05,0.5479833333333332,71.64,0.84,5.78,242.69099999999997,1
31147,2016-04-26 09:00:00-05,0.5373,72.75,0.54,5.69,138.65200000000002,1
31157,2016-04-26 10:00:00-05,1.7871333333333332,75.05,0.86,6.58,308.837,1
31167,2016-04-26 11:00:00-05,2.31695,77.62,0.64,6.62,797.695,1
31177,2016-04-26 12:00:00-05,0.56015,80.26,0.46,7.36,1036.96,1
31187,2016-04-26 13:00:00-05,0.5423666666666666,82.19,0.49,7.34,1037.98,1
31197,2016-04-26 14:00:00-05,0.53235,83.21,0.69,6.81,822.3480000000001,1
31207,2016-04-26 15:00:00-05,0.5417166666666666,84.18,0.68,7.22,771.827,1
31217,2016-04-26 16:00:00-05,0.5389166666666666,84.34,0.56,7.55,539.533,1
31227,2016-04-26 17:00:00-05,0.54205,83.97,0.28,8.21,368.296,1
31237,2016-04-26 18:00:00-05,0.5309666666666666,81.42,0.59,8.16,138.078,1
31247,2016-04-26 19:00:00-05,0.3815833333333333,79.4,0.55,7.96,2.72139,1
31257,2016-04-26 20:00:00-05,0.42886666666666656,78.01,0.74,9.01,-2.71659,1
31267,2016-04-26 21:00:00-05,0.4087833333333333,77.35,0.79,9.26,-2.37751,1
31277,2016-04-26 22:00:00-05,0.38621666666666654,76.67,0.98,8.21,-2.37795,1
31287,2016-04-26 23:00:00-05,0.3977,76.16,1.0,7.3,-2.03828,1
31297,2016-04-27 00:00:00-05,0.37096666666666656,75.06,0.84,5.99,-2.37799,1
31307,2016-04-27 01:00:00-05,0.4739,74.21,0.88,6.16,-2.7177,1
31317,2016-04-27 02:00:00-05,0.4212833333333333,73.82,0.85,3.32,-2.7177,1
31327,2016-04-27 03:00:00-05,0.4101166666666666,65.77,0.41,0.69,-2.71813,1
31337,2016-04-27 04:00:00-05,0.4316833333333333,63.67,0.25,0.65,-2.38972,1
31347,2016-04-27 05:00:00-05,0.4372833333333333,63.01,0.31,3.02,-2.10658,1
31357,2016-04-27 06:00:00-05,0.4612333333333332,62.63,0.18,1.94,-0.685118,1
31367,2016-04-27 07:00:00-05,0.5991,62.44,0.17,2.46,8.00025,1
31377,2016-04-27 08:00:00-05,0.60335,63.86,0.15,2.67,54.6599,1
31387,2016-04-27 09:00:00-05,0.5782333333333332,67.22,0.13,3.32,313.04200000000003,1
31397,2016-04-27 10:00:00-05,1.8233,71.63,0.11,3.4,346.736,1
31407,2016-04-27 11:00:00-05,2.4155,76.78,0.11,2.6,436.30199999999996,1
31417,2016-04-27 12:00:00-05,0.5741,81.6,0.11,2.73,602.814,1
31427,2016-04-27 13:00:00-05,0.6511833333333332,84.55,0.09,2.89,576.055,1
31437,2016-04-27 14:00:00-05,0.5536,86.39,0.1,2.24,270.471,1
31447,2016-04-27 15:00:00-05,0.5662166666666666,87.3,0.11,1.56,757.824,1
31457,2016-04-27 16:00:00-05,0.5381166666666666,87.37,0.11,2.24,617.582,1
31467,2016-04-27 17:00:00-05,0.5400166666666666,87.32,0.11,1.73,395.25199999999995,1
31477,2016-04-27 18:00:00-05,0.54805,86.46,0.12,1.38,153.175,1
31487,2016-04-27 19:00:00-05,0.38895,83.87,0.06,1.51,2.81087,1
31497,2016-04-27 20:00:00-05,0.39166666666666655,77.43,0.0,1.25,-3.3948,1
31507,2016-04-27 21:00:00-05,0.40311666666666657,72.63,0.0,1.85,-3.36765,1
31517,2016-04-27 22:00:00-05,0.39435,69.12,0.0,1.12,-3.3965400000000003,1
31527,2016-04-27 23:00:00-05,0.39661666666666656,67.12,0.0,2.82,-3.2216099999999996,1
31537,2016-04-28 00:00:00-05,0.40195,65.35,0.1,3.32,-2.8028299999999997,1
31547,2016-04-28 01:00:00-05,0.3944333333333333,64.52,0.11,3.18,-2.7181599999999997,1
31557,2016-04-28 02:00:00-05,0.38546666666666657,63.54,0.16,3.38,-1.6988299999999998,1
31567,2016-04-28 03:00:00-05,0.39666666666666656,63.76,0.21,3.12,-2.36707,1
31577,2016-04-28 04:00:00-05,0.3985333333333333,65.33,0.54,2.26,-1.69885,1
31587,2016-04-28 05:00:00-05,0.4343333333333333,66.03,0.89,2.91,-1.8856700000000002,1
31597,2016-04-28 06:00:00-05,0.46505,67.34,0.9,3.25,-1.4324700000000001,1
31607,2016-04-28 07:00:00-05,0.5690166666666666,67.91,0.81,2.66,40.5787,1
31617,2016-04-28 08:00:00-05,0.5785333333333332,68.44,0.72,3.28,225.655,1
31627,2016-04-28 09:00:00-05,0.5620833333333332,71.35,0.39,5.36,206.565,1
31637,2016-04-28 10:00:00-05,1.8000166666666668,73.6,0.34,5.13,433.722,1
31647,2016-04-28 11:00:00-05,2.3713333333333333,76.8,0.4,5.82,236.226,1
31657,2016-04-28 12:00:00-05,0.5526166666666666,79.12,0.38,6.02,546.784,1
31667,2016-04-28 13:00:00-05,0.55755,81.61,0.2,5.61,968.317,1
31677,2016-04-28 14:00:00-05,0.5592666666666666,83.4,0.26,6.36,967.086,1
