,localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday
10887,2016-02-07 19:00:00-06,6.1161,57.17,0.05,3.48,-3.3994199999999997,0
10899,2016-02-07 20:00:00-06,1.73205,54.21,0.03,3.12,-3.14551,0
10911,2016-02-07 21:00:00-06,0.8543,51.26,0.01,2.44,-2.72136,0
10923,2016-02-07 22:00:00-06,0.5463,49.64,0.02,1.72,-2.72143,0
10935,2016-02-07 23:00:00-06,0.38951666666666657,46.95,0.07,2.76,-2.72191,0
10947,2016-02-08 00:00:00-06,0.4040333333333333,45.67,0.04,2.48,-2.7223,1
10959,2016-02-08 01:00:00-06,0.5541333333333331,44.36,0.05,3.55,-2.6320799999999998,1
10971,2016-02-08 02:00:00-06,0.3905333333333333,45.18,0.06,4.32,-2.38282,1
10983,2016-02-08 03:00:00-06,0.43296666666666656,45.3,0.07,5.62,-2.536,1
10995,2016-02-08 04:00:00-06,0.3889166666666666,46.01,0.09,8.81,-2.64947,1
11007,2016-02-08 05:00:00-06,0.37386666666666657,45.05,0.11,7.76,-2.72323,1
11019,2016-02-08 06:00:00-06,0.49175,44.46,0.13,7.2,-2.74592,1
11031,2016-02-08 07:00:00-06,1.2404,44.63,0.13,6.83,-2.87118,1
11043,2016-02-08 08:00:00-06,0.3483833333333333,45.41,0.11,7.08,102.20299999999999,1
11055,2016-02-08 09:00:00-06,1.224616666666667,48.3,0.11,8.23,275.154,1
11067,2016-02-08 10:00:00-06,1.3083333333333331,51.76,0.14,8.99,462.44599999999997,1
11079,2016-02-08 11:00:00-06,1.3101666666666667,54.96,0.18,9.11,451.99800000000005,1
11091,2016-02-08 12:00:00-06,1.3119,57.05,0.11,8.16,619.789,1
11103,2016-02-08 13:00:00-06,1.2746166666666667,59.7,0.09,7.97,552.2280000000001,1
11115,2016-02-08 14:00:00-06,0.48955,61.74,0.05,8.22,531.871,1
11127,2016-02-08 15:00:00-06,0.3441166666666666,62.67,0.03,8.49,449.406,1
11139,2016-02-08 16:00:00-06,0.5382666666666666,62.5,0.02,8.27,327.357,1
11151,2016-02-08 17:00:00-06,0.68565,61.65,0.03,7.69,115.605,1
11163,2016-02-08 18:00:00-06,0.7878166666666666,59.33,0.0,5.85,16.1526,1
11175,2016-02-08 19:00:00-06,0.8164333333333331,55.69,0.01,3.73,-2.74376,1
11187,2016-02-08 20:00:00-06,0.68655,51.86,0.0,3.35,-3.06723,1
11199,2016-02-08 21:00:00-06,0.7223166666666665,48.02,0.0,2.64,-2.72222,1
11211,2016-02-08 22:00:00-06,0.9775166666666664,45.79,0.0,2.26,-2.7223599999999997,1
11223,2016-02-08 23:00:00-06,0.4431333333333333,45.06,0.01,2.75,-2.96694,1
11235,2016-02-09 00:00:00-06,0.2608,43.73,0.0,3.36,-2.72323,1
11247,2016-02-09 01:00:00-06,0.2434666666666666,42.12,0.0,3.96,-2.5303299999999997,1
11259,2016-02-09 02:00:00-06,0.33835,41.86,0.0,4.07,-2.72323,1
11271,2016-02-09 03:00:00-06,0.3815,40.78,0.0,5.32,-2.6155,1
11283,2016-02-09 04:00:00-06,0.38511666666666655,39.92,0.0,4.49,-2.53103,1
11295,2016-02-09 05:00:00-06,0.4322333333333333,38.8,0.0,4.43,-2.72415,1
11307,2016-02-09 06:00:00-06,0.8653,38.51,0.0,4.38,-2.72425,1
11319,2016-02-09 07:00:00-06,1.1354,38.72,0.0,4.69,-2.72425,1
11331,2016-02-09 08:00:00-06,0.67145,40.86,0.0,4.29,55.2423,1
11343,2016-02-09 09:00:00-06,1.3893666666666669,46.25,0.0,4.01,276.072,1
11355,2016-02-09 10:00:00-06,1.8240333333333332,52.1,0.0,4.64,331.966,1
11367,2016-02-09 11:00:00-06,1.8239833333333333,58.08,0.0,5.15,707.523,1
11379,2016-02-09 12:00:00-06,1.8806,61.63,0.0,5.8,799.801,1
11391,2016-02-09 13:00:00-06,1.6055166666666667,64.72,0.0,5.72,821.323,1
11403,2016-02-09 14:00:00-06,1.0161833333333332,67.6,0.0,6.37,770.972,1
11415,2016-02-09 15:00:00-06,0.86765,69.69,0.0,5.86,648.944,1
11427,2016-02-09 16:00:00-06,1.1627333333333332,70.82,0.0,5.27,466.032,1
11439,2016-02-09 17:00:00-06,1.1970166666666668,70.18,0.0,4.63,248.62,1
11451,2016-02-09 18:00:00-06,1.1377166666666667,66.51,0.0,2.63,47.1986,1
11463,2016-02-09 19:00:00-06,1.3478,60.99,0.0,2.46,-4.078130000000001,1
11475,2016-02-09 20:00:00-06,1.3903166666666669,57.1,0.0,1.21,-3.4004,1
11487,2016-02-09 21:00:00-06,0.9546833333333332,53.37,0.0,1.82,-3.3563300000000003,1
11499,2016-02-09 22:00:00-06,0.5725,51.26,0.0,3.08,-3.3291199999999996,1
11511,2016-02-09 23:00:00-06,0.3975833333333333,51.48,0.0,3.34,-2.9896700000000003,1
11523,2016-02-10 00:00:00-06,0.3781333333333333,50.12,0.0,2.42,-3.06363,1
11535,2016-02-10 01:00:00-06,0.30135,46.27,0.0,2.55,-2.80265,1
11547,2016-02-10 02:00:00-06,0.4600333333333333,45.17,0.0,2.85,-3.06372,1
11559,2016-02-10 03:00:00-06,0.33365,43.78,0.0,2.79,-2.7240599999999997,1
11571,2016-02-10 04:00:00-06,0.48745,42.15,0.0,1.99,-2.72415,1
11583,2016-02-10 05:00:00-06,0.3359166666666666,40.9,0.0,2.22,-2.76955,1
11595,2016-02-10 06:00:00-06,0.77445,39.84,0.0,2.18,-2.7242599999999997,1
11607,2016-02-10 07:00:00-06,1.3075,39.88,0.0,1.68,-2.4008599999999998,1
11619,2016-02-10 08:00:00-06,1.3041333333333331,41.95,0.0,0.65,138.804,1
11631,2016-02-10 09:00:00-06,1.6998666666666669,49.79,0.0,0.84,339.407,1
11643,2016-02-10 10:00:00-06,1.875916666666667,54.75,0.01,2.33,549.231,1
11655,2016-02-10 11:00:00-06,1.8459,59.41,0.01,3.72,703.128,1
11667,2016-02-10 12:00:00-06,1.9289166666666668,63.69,0.01,4.98,791.791,1
11679,2016-02-10 13:00:00-06,1.6327166666666668,66.83,0.01,4.63,810.904,1
11691,2016-02-10 14:00:00-06,0.92245,69.86,0.01,5.23,764.4789999999999,1
11703,2016-02-10 15:00:00-06,0.83835,71.97,0.01,4.99,635.0219999999999,1
11715,2016-02-10 16:00:00-06,1.0241166666666668,72.96,0.01,5.29,456.156,1
11727,2016-02-10 17:00:00-06,0.9750666666666664,72.35,0.01,5.06,242.81,1
11739,2016-02-10 18:00:00-06,0.90545,69.69,0.0,4.5,46.5955,1
11751,2016-02-10 19:00:00-06,0.9006166666666666,64.79,0.0,4.18,-3.93046,1
11763,2016-02-10 20:00:00-06,1.0114,62.03,0.0,4.28,-3.52403,1
11775,2016-02-10 21:00:00-06,0.4591666666666666,59.93,0.0,4.68,-3.4006199999999995,1
11787,2016-02-10 22:00:00-06,0.3299666666666666,58.06,0.0,4.54,-3.24858,1
11799,2016-02-10 23:00:00-06,0.2502166666666666,56.03,0.0,4.67,-3.1693,1
11811,2016-02-11 00:00:00-06,0.21508333333333327,55.96,0.0,4.55,-3.0567599999999997,1
11823,2016-02-11 01:00:00-06,0.2617833333333333,54.1,0.0,4.53,-2.81305,1
11835,2016-02-11 02:00:00-06,0.27395,53.08,0.0,4.17,-2.77906,1
11847,2016-02-11 03:00:00-06,0.4533666666666666,51.58,0.0,4.06,-2.72263,1
11859,2016-02-11 04:00:00-06,0.34435,50.65,0.0,4.27,-2.96076,1
11871,2016-02-11 05:00:00-06,0.3123833333333333,50.28,0.0,3.89,-2.7396599999999998,1
11883,2016-02-11 06:00:00-06,0.4668333333333332,49.77,0.0,3.47,-3.4036199999999996,1
11895,2016-02-11 07:00:00-06,1.1821833333333331,50.8,0.01,3.04,-2.67784,1
11907,2016-02-11 08:00:00-06,0.68985,51.77,0.01,3.08,145.31799999999998,1
11919,2016-02-11 09:00:00-06,1.38905,58.86,0.01,3.97,346.63699999999994,1
11931,2016-02-11 10:00:00-06,1.4736833333333332,64.44,0.01,5.74,557.357,1
11943,2016-02-11 11:00:00-06,1.4595,69.78,0.01,7.25,715.8560000000001,1
11955,2016-02-11 12:00:00-06,1.4889166666666669,74.17,0.01,7.06,804.623,1
11967,2016-02-11 13:00:00-06,1.49735,76.81,0.01,6.42,825.7080000000001,1
11979,2016-02-11 14:00:00-06,1.0758666666666667,78.7,0.01,6.43,770.9110000000001,1
11991,2016-02-11 15:00:00-06,1.0781666666666667,79.27,0.03,6.73,646.305,1
12003,2016-02-11 16:00:00-06,1.3952833333333332,79.07,0.01,5.75,456.704,1
12015,2016-02-11 17:00:00-06,1.5732833333333331,76.92,0.01,4.49,253.52700000000002,1
12027,2016-02-11 18:00:00-06,1.2708,73.41,0.01,3.89,50.4294,1
12039,2016-02-11 19:00:00-06,1.1876666666666669,69.06,0.01,4.47,-3.4321,1
12051,2016-02-11 20:00:00-06,1.3259833333333333,65.92,0.0,4.29,-3.3994400000000002,1
12063,2016-02-11 21:00:00-06,1.093883333333333,62.93,0.0,4.16,-3.05471,1
12075,2016-02-11 22:00:00-06,0.5142,61.75,0.0,4.24,-2.94156,1
12087,2016-02-11 23:00:00-06,0.39081666666666653,60.09,0.01,4.09,-2.72097,1
12099,2016-02-12 00:00:00-06,0.39215,57.41,0.0,2.97,-2.72135,1
12111,2016-02-12 01:00:00-06,0.3336166666666666,55.48,0.01,2.83,-2.72138,1
12123,2016-02-12 02:00:00-06,0.3008,54.06,0.02,1.77,-2.72705,1
12135,2016-02-12 03:00:00-06,0.3492833333333333,52.88,0.03,2.21,-2.72138,1
12147,2016-02-12 04:00:00-06,0.3425666666666666,51.27,0.08,1.95,-2.7214400000000003,1
12158,2016-02-12 05:00:00-06,0.3782833333333333,49.77,0.15,1.42,-2.7444599999999997,1
12169,2016-02-12 06:00:00-06,0.36485,48.01,0.27,0.94,-3.3909599999999998,1
12180,2016-02-12 07:00:00-06,1.1509833333333332,48.22,0.3,1.54,-2.6597,1
12191,2016-02-12 08:00:00-06,0.9693666666666664,49.78,0.31,1.93,139.11,1
12202,2016-02-12 09:00:00-06,1.4009833333333332,55.06,0.31,1.81,339.24699999999996,1
12213,2016-02-12 10:00:00-06,1.9497,61.24,0.29,1.85,547.955,1
12224,2016-02-12 11:00:00-06,1.9093833333333332,66.37,0.27,2.12,702.0089999999999,1
12235,2016-02-12 12:00:00-06,1.9255,70.36,0.25,2.86,792.31,1
12246,2016-02-12 13:00:00-06,1.5580833333333333,72.42,0.24,2.86,815.331,1
12257,2016-02-12 14:00:00-06,0.80325,74.94,0.25,3.83,757.6210000000001,1
12268,2016-02-12 15:00:00-06,0.9024333333333332,75.65,0.25,4.36,643.504,1
12279,2016-02-12 16:00:00-06,1.1715833333333332,75.13,0.28,5.18,452.495,1
12290,2016-02-12 17:00:00-06,1.2776166666666668,73.88,0.29,5.22,244.232,1
12301,2016-02-12 18:00:00-06,1.2684166666666667,70.73,0.22,5.26,40.39,1
12312,2016-02-12 19:00:00-06,1.4171166666666668,67.59,0.0,4.91,-3.3971,1
12323,2016-02-12 20:00:00-06,1.4661,64.76,0.0,4.94,-3.2513900000000002,1
12334,2016-02-12 21:00:00-06,0.69215,62.68,0.0,6.0,-3.0935099999999998,1
12345,2016-02-12 22:00:00-06,0.3113833333333333,60.65,0.0,5.39,-3.2248099999999997,1
12356,2016-02-12 23:00:00-06,0.2702,58.96,0.0,4.42,-3.06635,1
12367,2016-02-13 00:00:00-06,0.2658,58.25,0.35,4.01,-3.06153,0
12378,2016-02-13 01:00:00-06,0.26275,56.34,0.35,3.47,-2.9595,0
12389,2016-02-13 02:00:00-06,0.1961,54.88,0.36,2.2,-2.9316,0
12400,2016-02-13 03:00:00-06,0.2691833333333333,53.5,0.36,2.61,-3.15865,0
12411,2016-02-13 04:00:00-06,0.3517166666666666,51.62,0.36,1.57,-3.15319,0
12422,2016-02-13 05:00:00-06,0.3572,50.94,0.36,1.42,-2.7903599999999997,0
12433,2016-02-13 06:00:00-06,0.5581666666666666,50.44,0.37,1.56,-2.7223,0
12444,2016-02-13 07:00:00-06,0.97925,49.88,0.36,1.54,-2.3820200000000002,0
12455,2016-02-13 08:00:00-06,1.07435,51.14,0.35,2.07,68.7276,0
12466,2016-02-13 09:00:00-06,2.84075,54.63,0.37,2.95,213.043,0
12477,2016-02-13 10:00:00-06,4.704266666666666,58.34,0.44,1.94,581.77,0
12488,2016-02-13 11:00:00-06,2.1312333333333333,63.25,0.55,3.66,152.96200000000002,0
12499,2016-02-13 12:00:00-06,2.2051333333333334,67.45,0.54,6.72,533.938,0
12510,2016-02-13 13:00:00-06,1.5676,71.09,0.51,7.71,858.2339999999999,0
12521,2016-02-13 14:00:00-06,0.67755,72.22,0.52,8.37,785.828,0
12532,2016-02-13 15:00:00-06,0.59605,72.18,0.32,8.94,650.952,0
12543,2016-02-13 16:00:00-06,0.59735,72.92,0.41,8.57,420.42800000000005,0
12554,2016-02-13 17:00:00-06,0.58605,71.86,0.42,9.29,278.485,0
12565,2016-02-13 18:00:00-06,0.6137166666666666,68.87,0.43,8.79,56.6126,0
12576,2016-02-13 19:00:00-06,0.61815,65.84,0.23,7.55,-2.90567,0
12587,2016-02-13 20:00:00-06,0.6287333333333333,64.06,0.12,7.31,-2.87817,0
12598,2016-02-13 21:00:00-06,0.3664166666666666,62.63,0.09,7.63,-2.88477,0
12609,2016-02-13 22:00:00-06,0.2827666666666666,61.01,0.1,8.85,-2.7206900000000003,0
12620,2016-02-13 23:00:00-06,0.34375,59.16,0.09,7.94,-2.72128,0
12631,2016-02-14 00:00:00-06,0.3001166666666666,58.12,0.34,5.99,-2.72138,0
12642,2016-02-14 01:00:00-06,0.3288,57.01,0.71,6.03,-2.72138,0
12653,2016-02-14 02:00:00-06,0.3153666666666666,56.42,0.86,5.31,-2.7383900000000003,0
12664,2016-02-14 03:00:00-06,0.3105,56.46,0.91,3.88,-2.72145,0
12675,2016-02-14 04:00:00-06,0.3306166666666666,56.93,0.92,4.71,-2.72166,0
12686,2016-02-14 05:00:00-06,0.2896833333333333,57.28,0.94,5.23,-2.72181,0
12697,2016-02-14 06:00:00-06,0.3474666666666666,56.65,0.78,5.34,-3.21517,0
12708,2016-02-14 07:00:00-06,0.6233166666666666,56.81,0.54,3.99,-2.00179,0
12719,2016-02-14 08:00:00-06,0.7408333333333331,57.08,0.64,4.37,134.101,0
12730,2016-02-14 09:00:00-06,1.3812,58.57,0.66,5.18,366.69800000000004,0
12741,2016-02-14 10:00:00-06,1.9016333333333333,60.84,0.74,7.11,575.182,0
12752,2016-02-14 11:00:00-06,1.8846833333333333,63.66,0.76,7.45,708.325,0
12763,2016-02-14 12:00:00-06,1.932583333333333,65.99,0.53,7.19,810.965,0
12774,2016-02-14 13:00:00-06,1.5186333333333333,68.87,0.81,8.02,826.202,0
12785,2016-02-14 14:00:00-06,0.9352,72.09,0.58,7.15,748.2,0
12796,2016-02-14 15:00:00-06,0.988,73.58,0.36,6.13,624.492,0
12807,2016-02-14 16:00:00-06,0.8789666666666666,73.42,0.29,5.26,463.07800000000003,0
12818,2016-02-14 17:00:00-06,0.8706666666666666,72.71,0.49,4.27,290.04900000000004,0
12829,2016-02-14 18:00:00-06,1.4029333333333331,70.39,0.13,2.51,26.7791,0
12840,2016-02-14 19:00:00-06,1.1727333333333332,67.75,0.2,4.24,-2.7185099999999998,0
12851,2016-02-14 20:00:00-06,1.18945,65.66,0.13,4.83,-2.43034,0
12862,2016-02-14 21:00:00-06,1.0975666666666668,64.15,0.14,4.87,-2.7195400000000003,0
12873,2016-02-14 22:00:00-06,0.4788,63.09,0.03,3.98,-2.71975,0
12884,2016-02-14 23:00:00-06,0.3248166666666666,61.24,0.03,3.85,-2.72007,0
12895,2016-02-15 00:00:00-06,0.2931833333333333,58.83,0.06,3.04,-2.7204599999999997,1
12906,2016-02-15 01:00:00-06,0.2421833333333333,57.43,0.35,1.7,-2.7204599999999997,1
12917,2016-02-15 02:00:00-06,0.2426666666666666,57.18,0.69,2.03,-2.72054,1
12928,2016-02-15 03:00:00-06,0.20163333333333328,57.02,0.69,1.76,-2.72076,1
12939,2016-02-15 04:00:00-06,0.3058,57.22,0.74,2.15,-2.72095,1
12950,2016-02-15 05:00:00-06,0.2350833333333333,57.49,0.81,3.44,-2.72136,1
12961,2016-02-15 06:00:00-06,0.3449,58.16,0.83,3.04,-2.8858,1
12972,2016-02-15 07:00:00-06,1.177366666666667,58.5,0.78,2.6,-2.09758,1
12983,2016-02-15 08:00:00-06,2.812066666666667,59.1,0.43,4.6,130.445,1
12994,2016-02-15 09:00:00-06,3.13175,60.68,0.06,5.23,359.106,1
13005,2016-02-15 10:00:00-06,5.24155,63.62,0.04,5.34,563.278,1
13016,2016-02-15 11:00:00-06,1.8853833333333332,66.54,0.04,6.62,717.5830000000001,1
13027,2016-02-15 12:00:00-06,1.6743333333333332,69.57,0.05,6.95,800.98,1
13038,2016-02-15 13:00:00-06,1.6676833333333332,71.13,0.11,7.51,817.258,1
13049,2016-02-15 14:00:00-06,0.9295666666666664,72.04,0.03,6.67,768.3430000000001,1
13060,2016-02-15 15:00:00-06,0.7578833333333331,73.33,0.03,6.74,653.587,1
13071,2016-02-15 16:00:00-06,1.9624666666666668,73.06,0.01,6.99,470.504,1
13082,2016-02-15 17:00:00-06,1.1608666666666667,72.43,0.01,6.34,255.951,1
13093,2016-02-15 18:00:00-06,2.6853333333333333,69.15,0.01,4.05,52.4405,1
13104,2016-02-15 19:00:00-06,1.3018833333333333,64.36,0.02,2.81,-3.46276,1
13115,2016-02-15 20:00:00-06,0.85685,59.83,0.0,2.01,-3.39641,1
13126,2016-02-15 21:00:00-06,0.36563333333333325,56.26,0.0,1.16,-2.79755,1
13137,2016-02-15 22:00:00-06,0.27005,53.47,0.0,0.94,-3.08143,1
13148,2016-02-15 23:00:00-06,0.2420666666666666,51.35,0.14,1.19,-2.71952,1
13159,2016-02-16 00:00:00-06,0.20703333333333326,50.76,0.0,1.13,-2.7197,1
13170,2016-02-16 01:00:00-06,0.2761,49.94,0.0,1.38,-3.39479,1
13181,2016-02-16 02:00:00-06,0.20776666666666666,49.06,0.0,2.42,-2.72059,1
13192,2016-02-16 03:00:00-06,0.2834833333333333,48.15,0.0,2.24,-2.72134,1
13203,2016-02-16 04:00:00-06,0.36818333333333325,47.16,0.01,1.61,-2.72138,1
13214,2016-02-16 05:00:00-06,0.287,46.25,0.01,1.36,-2.7216099999999996,1
13225,2016-02-16 06:00:00-06,0.8117166666666666,45.97,0.01,1.46,-2.72142,1
13236,2016-02-16 07:00:00-06,1.5802833333333333,46.21,0.03,2.28,-1.84827,1
13247,2016-02-16 08:00:00-06,1.11885,49.26,0.02,1.82,43.7519,1
13258,2016-02-16 09:00:00-06,1.4379833333333332,57.07,0.02,3.66,131.135,1
13269,2016-02-16 10:00:00-06,1.92585,63.33,0.02,5.48,237.71,1
13280,2016-02-16 11:00:00-06,1.8919333333333332,68.51,0.04,7.93,726.949,1
13291,2016-02-16 12:00:00-06,1.9756333333333331,72.13,0.04,8.58,784.7719999999999,1
13302,2016-02-16 13:00:00-06,1.5769333333333333,74.61,0.05,6.28,810.9789999999999,1
13313,2016-02-16 14:00:00-06,1.0166666666666668,76.65,0.06,4.39,196.095,1
13324,2016-02-16 15:00:00-06,0.9830333333333332,77.14,0.07,3.82,682.73,1
13335,2016-02-16 16:00:00-06,0.9469166666666664,76.67,0.05,3.18,470.208,1
13346,2016-02-16 17:00:00-06,0.9299833333333332,75.38,0.05,3.83,238.739,1
13357,2016-02-16 18:00:00-06,0.9495,73.08,0.01,4.74,46.685,1
13368,2016-02-16 19:00:00-06,0.8936333333333331,69.53,0.07,5.43,-2.7166099999999997,1
13379,2016-02-16 20:00:00-06,0.92175,66.23,0.02,4.82,-3.02913,1
13390,2016-02-16 21:00:00-06,0.45135,63.42,0.0,5.41,-2.84892,1
13401,2016-02-16 22:00:00-06,0.3409166666666666,61.57,0.02,5.64,-2.8498,1
13412,2016-02-16 23:00:00-06,0.46035,59.32,0.02,4.99,-2.71982,1
13423,2016-02-17 00:00:00-06,0.3488666666666666,57.4,0.02,4.83,-1.70028,1
13434,2016-02-17 01:00:00-06,0.3417666666666666,55.72,0.02,3.97,-2.3804,1
13445,2016-02-17 02:00:00-06,0.3420333333333333,54.38,0.03,3.62,-1.90432,1
13456,2016-02-17 03:00:00-06,0.3171,52.63,0.03,2.77,-1.70029,1
13467,2016-02-17 04:00:00-06,0.2681666666666666,50.87,0.03,2.58,-1.9326599999999998,1
13478,2016-02-17 05:00:00-06,0.2982666666666666,49.32,0.08,2.24,-2.0516799999999997,1
13489,2016-02-17 06:00:00-06,0.7337,48.26,0.19,1.67,-2.38043,1
13500,2016-02-17 07:00:00-06,1.4196,47.99,0.26,2.01,-1.3829,1
13511,2016-02-17 08:00:00-06,1.111816666666667,50.45,0.25,2.51,140.99,1
13522,2016-02-17 09:00:00-06,1.6254833333333332,54.87,0.28,3.28,393.69699999999995,1
13533,2016-02-17 10:00:00-06,1.9768,58.87,0.14,4.3,383.39,1
13544,2016-02-17 11:00:00-06,1.97055,62.96,0.04,3.79,733.676,1
13555,2016-02-17 12:00:00-06,2.01815,66.27,0.04,4.92,810.6619999999999,1
13566,2016-02-17 13:00:00-06,1.6615666666666669,69.05,0.02,5.43,838.779,1
13577,2016-02-17 14:00:00-06,1.22055,71.45,0.02,6.37,781.033,1
13588,2016-02-17 15:00:00-06,1.0915166666666667,72.73,0.02,7.07,671.143,1
13599,2016-02-17 16:00:00-06,1.09625,73.11,0.02,6.89,479.48900000000003,1
13610,2016-02-17 17:00:00-06,1.23485,72.88,0.02,7.1,266.70599999999996,1
13621,2016-02-17 18:00:00-06,1.3141666666666667,69.87,0.01,6.59,56.5734,1
13632,2016-02-17 19:00:00-06,1.2745833333333332,66.25,0.02,5.36,-3.2504,1
13643,2016-02-17 20:00:00-06,1.0872,63.81,0.0,5.48,-3.00255,1
13654,2016-02-17 21:00:00-06,0.6078,61.25,0.02,5.6,-2.7199,1
13665,2016-02-17 22:00:00-06,0.4332,59.83,0.02,6.6,-2.7204599999999997,1
13676,2016-02-17 23:00:00-06,0.2463666666666666,57.59,0.02,6.86,-2.7717099999999997,1
13687,2016-02-18 00:00:00-06,0.3296833333333333,55.61,0.06,6.03,-2.72132,1
13698,2016-02-18 01:00:00-06,0.2486666666666666,54.23,0.26,5.49,-3.0218700000000003,1
13709,2016-02-18 02:00:00-06,0.30985,52.94,0.59,4.62,-2.72138,1
13720,2016-02-18 03:00:00-06,0.2691833333333333,52.77,0.63,4.39,-2.72173,1
13731,2016-02-18 04:00:00-06,0.3106833333333333,53.7,0.8,4.32,-2.72143,1
13742,2016-02-18 05:00:00-06,0.3182,54.31,0.91,3.84,-2.57974,1
13753,2016-02-18 06:00:00-06,0.9729166666666664,55.27,0.79,4.3,-2.8574599999999997,1
13764,2016-02-18 07:00:00-06,1.5238166666666668,55.71,0.8,4.8,-1.1509200000000002,1
13775,2016-02-18 08:00:00-06,1.1147333333333331,56.78,0.88,5.05,76.4256,1
13786,2016-02-18 09:00:00-06,1.5307833333333332,58.62,0.72,6.04,370.621,1
13797,2016-02-18 10:00:00-06,1.4463,61.15,0.73,6.96,582.185,1
13808,2016-02-18 11:00:00-06,1.4144,65.38,0.69,8.69,744.18,1
13819,2016-02-18 12:00:00-06,1.4259,69.34,0.48,9.32,817.8480000000001,1
13830,2016-02-18 13:00:00-06,1.4393166666666668,72.67,0.14,9.99,843.5110000000001,1
13841,2016-02-18 14:00:00-06,1.0653166666666667,74.63,0.09,11.16,801.8380000000001,1
13852,2016-02-18 15:00:00-06,1.02035,76.2,0.01,9.58,687.696,1
13863,2016-02-18 16:00:00-06,1.0712666666666668,77.82,0.01,9.19,506.491,1
13874,2016-02-18 17:00:00-06,1.0893833333333331,76.98,0.02,9.79,276.059,1
13885,2016-02-18 18:00:00-06,1.2348666666666668,74.06,0.01,8.74,60.2417,1
13896,2016-02-18 19:00:00-06,1.0765,71.12,0.0,8.25,-3.2959300000000002,1
13907,2016-02-18 20:00:00-06,1.0809333333333333,68.48,0.0,9.23,-3.09876,1
13918,2016-02-18 21:00:00-06,0.4675666666666666,65.67,0.09,10.5,-2.94617,1
13929,2016-02-18 22:00:00-06,0.3752833333333333,64.01,0.62,11.17,-2.72024,1
13940,2016-02-18 23:00:00-06,0.3372333333333333,63.52,0.87,10.92,-2.72053,1
13951,2016-02-19 00:00:00-06,0.3774,63.54,0.88,9.19,-2.72048,1
13962,2016-02-19 01:00:00-06,0.35615,63.27,0.89,8.5,-2.73241,1
13973,2016-02-19 02:00:00-06,0.3549,62.88,0.9,7.33,-2.72138,1
13984,2016-02-19 03:00:00-06,0.30595,62.34,0.9,7.39,-1.7008599999999998,1
13995,2016-02-19 04:00:00-06,0.3501166666666666,62.54,0.92,8.73,-2.3809,1
14006,2016-02-19 05:00:00-06,0.433,62.6,0.92,7.81,-2.38065,1
14017,2016-02-19 06:00:00-06,0.6930833333333332,62.65,0.92,6.15,-3.1569700000000003,1
14028,2016-02-19 07:00:00-06,0.84855,62.46,0.92,7.41,-0.929645,1
14039,2016-02-19 08:00:00-06,0.8480333333333331,62.84,0.93,6.66,150.09799999999998,1
14050,2016-02-19 09:00:00-06,1.490983333333333,63.84,0.92,7.38,281.035,1
14061,2016-02-19 10:00:00-06,2.1414833333333334,66.33,0.72,6.61,602.319,1
14072,2016-02-19 11:00:00-06,2.056233333333333,69.23,0.48,8.54,730.67,1
14083,2016-02-19 12:00:00-06,2.051683333333333,72.44,0.4,8.66,815.909,1
14094,2016-02-19 13:00:00-06,1.6828666666666667,74.54,0.33,7.84,831.961,1
14105,2016-02-19 14:00:00-06,1.0483166666666668,76.34,0.26,7.91,785.551,1
14116,2016-02-19 15:00:00-06,1.0970333333333333,78.19,0.16,7.78,709.209,1
14127,2016-02-19 16:00:00-06,1.0813,78.94,0.16,6.71,497.934,1
14138,2016-02-19 17:00:00-06,1.3123333333333331,78.53,0.15,6.7,290.36,1
14149,2016-02-19 18:00:00-06,1.201466666666667,76.7,0.07,6.17,31.1966,1
14160,2016-02-19 19:00:00-06,1.3083,73.55,0.02,5.13,-2.37793,1
14171,2016-02-19 20:00:00-06,1.0213666666666668,71.45,0.01,5.44,-1.7216,1
14182,2016-02-19 21:00:00-06,0.4971666666666666,68.88,0.02,6.15,-2.7074700000000003,1
14193,2016-02-19 22:00:00-06,0.3386833333333333,67.54,0.36,5.94,-2.1754,1
14204,2016-02-19 23:00:00-06,0.4111333333333333,66.81,0.74,5.89,-1.86402,1
14215,2016-02-20 00:00:00-06,0.3352833333333333,66.37,0.9,5.8,-2.20396,0
14226,2016-02-20 01:00:00-06,0.3974833333333333,66.05,0.91,5.68,-2.20396,0
14237,2016-02-20 02:00:00-06,0.3239333333333333,65.83,0.92,5.37,-1.7677,0
14248,2016-02-20 03:00:00-06,0.3440166666666666,65.7,0.81,5.19,-2.39093,0
14259,2016-02-20 04:00:00-06,0.3123,65.66,0.95,5.2,-1.6997099999999998,0
14270,2016-02-20 05:00:00-06,0.32905,65.41,0.96,5.79,-1.75637,0
14281,2016-02-20 06:00:00-06,0.3237166666666666,65.0,0.97,5.37,-2.2322900000000003,0
14292,2016-02-20 07:00:00-06,1.2372666666666667,64.93,0.96,5.08,-1.5977299999999999,0
14303,2016-02-20 08:00:00-06,1.22455,64.58,0.88,4.72,34.9178,0
14314,2016-02-20 09:00:00-06,2.2659833333333332,65.43,0.77,5.01,85.9262,0
14325,2016-02-20 10:00:00-06,4.886316666666667,66.6,0.81,5.32,199.99900000000002,0
14336,2016-02-20 11:00:00-06,2.237816666666667,67.55,0.95,5.77,385.074,0
